year,month,institution,causative_agent
2021,09,Retirement Home,Coronavirus
2021,09,LTCH,Coronavirus
2021,09,LTCH,Rhinovirus
2021,09,LTCH,Rhinovirus
2021,09,Acute Care,Coronavirus
2021,09,LTCH,Unknown
2021,08,LTCH,Rhinovirus
2021,08,LTCH,Unknown
2021,08,Chronic Care,Rhinovirus
2021,08,Retirement Home,Rhinovirus
2021,08,LTCH,Rhinovirus
2021,08,LTCH,Rhinovirus
2021,08,LTCH,Coronavirus
2021,08,LTCH,Rhinovirus
2021,08,Retirement Home,Coronavirus
2021,08,Acute Care,Coronavirus
2021,07,LTCH,Rhinovirus
2021,07,LTCH,Campylobacter
2021,07,LTCH,Coronavirus
2021,07,Acute Care,Coronavirus
2021,07,Chronic Care,Coronavirus
2021,07,LTCH,Unknown
2021,07,Acute Care,Coronavirus
2021,06,Acute Care,Coronavirus
2021,06,Acute Care,Coronavirus
2021,05,Acute Care,Coronavirus
2021,05,Acute Care,Coronavirus
2021,05,LTCH,Coronavirus
2021,05,Acute Care,Coronavirus
2021,05,LTCH,Coronavirus
2021,05,Acute Care,Coronavirus
2021,05,Chronic Care,Coronavirus
2021,05,LTCH,Coronavirus
2021,05,Retirement Home,Coronavirus
2021,05,Acute Care,Coronavirus
2021,05,Acute Care,Coronavirus
2021,05,Chronic Care,Coronavirus
2021,05,Chronic Care,Coronavirus
2021,05,Acute Care,Coronavirus
2021,05,Acute Care,Coronavirus
2021,05,Chronic Care,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,Retirement Home,Unknown
2021,04,LTCH,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,Chronic Care,Coronavirus
2021,04,Chronic Care,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,Chronic Care,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,Chronic Care,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,Chronic Care,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,Chronic Care,Coronavirus
2021,04,Chronic Care,Coronavirus
2021,04,Chronic Care,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,Chronic Care,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,LTCH,Coronavirus
2021,04,Acute Care,Coronavirus
2021,04,LTCH,Coronavirus
2021,03,LTCH,Coronavirus
2021,03,Acute Care,Coronavirus
2021,03,Acute Care,Coronavirus
2021,03,Acute Care,Coronavirus
2021,03,LTCH,Coronavirus
2021,03,Acute Care,Coronavirus
2021,03,LTCH,Unknown
2021,03,Acute Care,Coronavirus
2021,03,Acute Care,Coronavirus
2021,03,LTCH,Coronavirus
2021,03,LTCH,Coronavirus
2021,03,Acute Care,Coronavirus
2021,03,LTCH,Coronavirus
2021,03,LTCH,Coronavirus
2021,03,Acute Care,Coronavirus
2021,02,LTCH,Coronavirus
2021,02,Psychiatric,Coronavirus
2021,02,Acute Care,Coronavirus
2021,02,LTCH,Coronavirus
2021,02,LTCH,Coronavirus
2021,02,LTCH,Unknown
2021,02,LTCH,Coronavirus
2021,02,Psychiatric,Coronavirus
2021,02,Acute Care,Coronavirus
2021,02,Acute Care,Coronavirus
2021,02,Acute Care,Coronavirus
2021,02,LTCH,Coronavirus
2021,02,Chronic Care,Coronavirus
2021,02,Acute Care,Coronavirus
2021,02,Acute Care,Coronavirus
2021,02,Acute Care,Coronavirus
2021,02,Acute Care,Coronavirus
2021,02,Acute Care,Coronavirus
2021,02,Acute Care,Coronavirus
2021,02,LTCH,Coronavirus
2021,02,Acute Care,Coronavirus
2021,02,Retirement Home,Coronavirus
2021,02,Acute Care,Coronavirus
2021,02,Retirement Home,Coronavirus
2021,02,LTCH,Coronavirus
2021,02,Chronic Care,Coronavirus
2021,02,Acute Care,Coronavirus
2021,02,Acute Care,Coronavirus
2021,02,LTCH,Coronavirus
2021,02,LTCH,Coronavirus
2021,02,Retirement Home,Coronavirus
2021,02,Chronic Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Retirement Home,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Retirement Home,Campylobacter
2021,01,Retirement Home,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Retirement Home,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Retirement Home,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Retirement Home,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Retirement Home,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,Acute Care,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Retirement Home,Coronavirus
2021,01,LTCH,Coronavirus
2021,01,Chronic Care,Coronavirus
2021,01,LTCH,Coronavirus
2020,12,Chronic Care,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Chronic Care,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,Chronic Care,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Unknown
2020,12,Acute Care,Coronavirus
2020,12,Chronic Care,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,Chronic Care,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,Chronic Care,Coronavirus
2020,12,Chronic Care,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Chronic Care,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,Chronic Care,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Chronic Care,Coronavirus
2020,12,Retirement Home,Coronavirus
2020,12,Acute Care,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,LTCH,Coronavirus
2020,12,Psychiatric,Coronavirus
2020,11,Chronic Care,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,Retirement Home,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,Retirement Home,Coronavirus
2020,11,Retirement Home,Coronavirus
2020,11,Acute Care,Unknown
2020,11,Acute Care,Coronavirus
2020,11,Retirement Home,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,Psychiatric,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,Retirement Home,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,Chronic Care,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,Retirement Home,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,Retirement Home,Coronavirus
2020,11,Retirement Home,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,Retirement Home,Coronavirus
2020,11,Retirement Home,Coronavirus
2020,11,Psychiatric,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,Chronic Care,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,Chronic Care,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,Psychiatric,Coronavirus
2020,11,Chronic Care,Coronavirus
2020,11,Retirement Home,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,Retirement Home,Coronavirus
2020,11,Chronic Care,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,LTCH,Unknown
2020,11,LTCH,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,LTCH,Coronavirus
2020,11,Acute Care,Coronavirus
2020,11,Retirement Home,Coronavirus
2020,10,Acute Care,Coronavirus
2020,10,Retirement Home,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,Acute Care,Coronavirus
2020,10,Acute Care,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,Chronic Care,Coronavirus
2020,10,Retirement Home,Coronavirus
2020,10,Acute Care,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,Acute Care,Coronavirus
2020,10,Psychiatric,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,Retirement Home,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,Acute Care,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,Chronic Care,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,Acute Care,Coronavirus
2020,10,Acute Care,Coronavirus
2020,10,Retirement Home,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,Retirement Home,Coronavirus
2020,10,Psychiatric,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,Acute Care,Coronavirus
2020,10,Acute Care,Coronavirus
2020,10,Acute Care,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,Acute Care,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,Chronic Care,Coronavirus
2020,10,Retirement Home,Coronavirus
2020,10,Retirement Home,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,Acute Care,Coronavirus
2020,10,LTCH,Unknown
2020,10,Retirement Home,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,Acute Care,Coronavirus
2020,10,LTCH,Coronavirus
2020,10,LTCH,Coronavirus
2020,09,Retirement Home,Coronavirus
2020,09,LTCH,Coronavirus
2020,09,LTCH,Coronavirus
2020,09,LTCH,Unknown
2020,09,Retirement Home,Coronavirus
2020,09,LTCH,Rhinovirus
2020,09,Retirement Home,Coronavirus
2020,09,LTCH,Coronavirus
2020,09,LTCH,Coronavirus
2020,09,Acute Care,Clostridium Difficile
2020,09,LTCH,Coronavirus
2020,09,LTCH,Coronavirus
2020,09,LTCH,Coronavirus
2020,09,LTCH,Unknown
2020,09,LTCH,Coronavirus
2020,09,Retirement Home,Coronavirus
2020,08,LTCH,Coronavirus
2020,08,LTCH,Coronavirus
2020,08,Acute Care,Coronavirus
2020,08,Chronic Care,Unknown
2020,08,LTCH,Unknown
2020,08,LTCH,Coronavirus
2020,07,LTCH,Coronavirus
2020,07,LTCH,Unknown
2020,07,LTCH,Unknown
2020,07,LTCH,Unknown
2020,07,Chronic Care,Coronavirus
2020,06,Retirement Home,Coronavirus
2020,06,Chronic Care,Coronavirus
2020,06,Acute Care,Coronavirus
2020,06,LTCH,Unknown
2020,06,LTCH,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,LTCH,Unknown
2020,06,LTCH,Coronavirus
2020,06,Acute Care,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,Acute Care,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,Retirement Home,Coronavirus
2020,06,Retirement Home,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,LTCH,Coronavirus
2020,06,LTCH,Unknown
2020,05,Retirement Home,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,Retirement Home,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,Chronic Care,Coronavirus
2020,05,Retirement Home,Coronavirus
2020,05,Acute Care,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,Acute Care,Coronavirus
2020,05,Chronic Care,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,Retirement Home,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,Retirement Home,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,Retirement Home,Coronavirus
2020,05,Chronic Care,Coronavirus
2020,05,Retirement Home,Coronavirus
2020,05,Acute Care,Coronavirus
2020,05,Retirement Home,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,Retirement Home,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,Retirement Home,Coronavirus
2020,05,Acute Care,Coronavirus
2020,05,Chronic Care,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,Acute Care,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,LTCH,Coronavirus
2020,05,LTCH,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Acute Care,Coronavirus
2020,04,Acute Care,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Acute Care,Clostridium Difficile
2020,04,Chronic Care,Coronavirus
2020,04,Acute Care,Coronavirus
2020,04,Acute Care,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Chronic Care,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Acute Care,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Acute Care,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Acute Care,Coronavirus
2020,04,Chronic Care,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,Acute Care,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Chronic Care,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Acute Care,Coronavirus
2020,04,Chronic Care,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Acute Care,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,Chronic Care,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Rhinovirus
2020,04,LTCH,Unknown
2020,04,Chronic Care,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,Psychiatric,Coronavirus
2020,04,Psychiatric,Coronavirus
2020,04,Acute Care,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Metapneumovirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,Chronic Care,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,Retirement Home,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Coronavirus
2020,04,LTCH,Metapneumovirus
2020,04,Retirement Home,Unknown
2020,03,LTCH,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,Chronic Care,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Metapneumovirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Unknown
2020,03,LTCH,Coronavirus
2020,03,Acute Care,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Unknown
2020,03,LTCH,Rhinovirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,Retirement Home,Coronavirus
2020,03,LTCH,Metapneumovirus
2020,03,Acute Care,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,Chronic Care,Coronavirus
2020,03,LTCH,Rhinovirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,LTCH,Metapneumovirus
2020,03,Retirement Home,Metapneumovirus
2020,03,LTCH,Metapneumovirus
2020,03,Chronic Care,Influenza
2020,03,LTCH,Influenza
2020,03,LTCH,Coronavirus
2020,03,Retirement Home,Coronavirus
2020,03,LTCH,Coronavirus
2020,03,Acute Care,Unknown
2020,03,Retirement Home,Unknown
2020,03,LTCH,RSV
2020,03,LTCH,Coronavirus
2020,03,Retirement Home,Coronavirus
2020,03,LTCH,RSV
2020,03,Retirement Home,RSV
2020,03,Retirement Home,Unknown
2020,03,LTCH,Unknown
2020,03,LTCH,Influenza
2020,03,LTCH,Influenza
2020,03,LTCH,RSV
2020,03,LTCH,Rhinovirus
2020,03,LTCH,Coronavirus
2020,03,Chronic Care,Unknown
2020,03,LTCH,Metapneumovirus
2020,03,Retirement Home,Unknown
2020,03,LTCH,Influenza
2020,03,LTCH,Metapneumovirus
2020,03,LTCH,Rhinovirus
2020,03,LTCH,Unknown
2020,03,LTCH,Influenza
2020,03,LTCH,Rotavirus
2020,03,LTCH,Coronavirus
2020,03,Acute Care,Unknown
2020,03,LTCH,Coronavirus
2020,02,Chronic Care,Coronavirus
2020,02,Acute Care,Unknown
2020,02,LTCH,RSV
2020,02,LTCH,Unknown
2020,02,LTCH,Influenza
2020,02,LTCH,Metapneumovirus
2020,02,LTCH,Unknown
2020,02,LTCH,Unknown
2020,02,LTCH,Influenza
2020,02,LTCH,RSV
2020,02,LTCH,RSV
2020,02,LTCH,Influenza
2020,02,Retirement Home,RSV
2020,02,Retirement Home,Unknown
2020,02,Retirement Home,Influenza
2020,02,LTCH,Unknown
2020,02,LTCH,Unknown
2020,02,LTCH,Rhinovirus
2020,02,Chronic Care,RSV
2020,02,Acute Care,CPE
2020,02,Acute Care,Unknown
2020,02,Chronic Care,Influenza
2020,02,LTCH,Unknown
2020,02,Chronic Care,Influenza
2020,02,LTCH,Unknown
2020,02,Chronic Care,RSV
2020,01,LTCH,Coronavirus
2020,01,LTCH,Coronavirus
2020,01,Acute Care,Influenza
2020,01,LTCH,Unknown
2020,01,LTCH,Coronavirus
2020,01,LTCH,Coronavirus
2020,01,LTCH,Influenza
2020,01,LTCH,RSV
2020,01,LTCH,Unknown
2020,01,LTCH,Metapneumovirus
2020,01,LTCH,RSV
2020,01,Retirement Home,Unknown
2020,01,LTCH,Influenza
2020,01,LTCH,Influenza
2020,01,LTCH,Influenza
2020,01,LTCH,Influenza
2020,01,Psychiatric,Influenza
2020,01,Acute Care,Influenza
2020,01,Chronic Care,Influenza
2020,01,LTCH,Influenza
2020,01,LTCH,Influenza
2020,01,Acute Care,Influenza
2020,01,LTCH,Metapneumovirus
2020,01,LTCH,Metapneumovirus
2020,01,Chronic Care,Influenza
2020,01,LTCH,RSV
2020,01,LTCH,Influenza
2020,01,LTCH,Influenza
2020,01,LTCH,Influenza
2020,01,LTCH,RSV
2020,01,LTCH,Metapneumovirus
2020,01,LTCH,Influenza
2020,01,Chronic Care,Influenza
2020,01,LTCH,RSV
2020,01,LTCH,RSV
2020,01,LTCH,RSV
2020,01,LTCH,Unknown
2020,01,LTCH,Metapneumovirus
2020,01,LTCH,Rhinovirus
2020,01,LTCH,Coronavirus
2020,01,LTCH,Influenza
2020,01,Retirement Home,Influenza
2020,01,Chronic Care,Influenza
2020,01,Chronic Care,Unknown
2020,01,Retirement Home,Unknown
2020,01,LTCH,Metapneumovirus
2020,01,LTCH,Influenza
2020,01,Retirement Home,RSV
2020,01,Retirement Home,Influenza
2020,01,Retirement Home,Influenza
2020,01,LTCH,Influenza
2020,01,LTCH,Metapneumovirus
2020,01,Retirement Home,Unknown
2020,01,LTCH,RSV
2020,01,Retirement Home,Metapneumovirus
2020,01,LTCH,Influenza
2020,01,LTCH,Influenza
2020,01,LTCH,Influenza
2020,01,Retirement Home,Influenza
2020,01,LTCH,Influenza
2020,01,LTCH,Unknown
2020,01,LTCH,Unknown
2020,01,LTCH,Coronavirus
2020,01,Retirement Home,Influenza
2020,01,LTCH,Unknown
2020,01,LTCH,Influenza
2020,01,LTCH,Influenza
2020,01,Acute Care,Influenza
2020,01,LTCH,Influenza
2020,01,LTCH,Influenza
2020,01,Chronic Care,RSV
2020,01,LTCH,Influenza
2020,01,LTCH,Unknown
2020,01,LTCH,Unknown
2020,01,Retirement Home,Unknown
2020,01,LTCH,Unknown
2020,01,Acute Care,Influenza
2019,12,LTCH,Coronavirus
2019,12,LTCH,Influenza
2019,12,Acute Care,Influenza
2019,12,LTCH,Influenza
2019,12,LTCH,Influenza
2019,12,LTCH,Influenza
2019,12,LTCH,Influenza
2019,12,LTCH,Influenza
2019,12,LTCH,Influenza
2019,12,Retirement Home,Rhinovirus
2019,12,Acute Care,Metapneumovirus
2019,12,LTCH,Influenza
2019,12,Retirement Home,Metapneumovirus
2019,12,Acute Care,Unknown
2019,12,LTCH,Influenza
2019,12,LTCH,Rhinovirus
2019,12,LTCH,Metapneumovirus
2019,12,LTCH,Unknown
2019,12,Retirement Home,Unknown
2019,12,LTCH,Influenza
2019,12,LTCH,RSV
2019,12,LTCH,RSV
2019,12,LTCH,Unknown
2019,12,Acute Care,Influenza
2019,12,LTCH,Unknown
2019,12,LTCH,Unknown
