outbreak_type,year,institution
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Enteric,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Chronic Care
Respiratory,2020,Retirement Home
Respiratory,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,Chronic Care
Respiratory,2020,Retirement Home
Respiratory,2020,Acute Care
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,Acute Care
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,Acute Care
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Enteric,2020,Acute Care
Respiratory,2020,Chronic Care
Respiratory,2020,Acute Care
Respiratory,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,Chronic Care
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,Psychiatric
Respiratory,2020,Psychiatric
Respiratory,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,Chronic Care
Respiratory,2020,Retirement Home
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Enteric,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Enteric,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Enteric,2020,LTCH
Respiratory,2020,LTCH
Enteric,2020,LTCH
Respiratory,2020,LTCH
Enteric,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,Chronic Care
Enteric,2020,Acute Care
Respiratory,2020,LTCH
Enteric,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Enteric,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Enteric,2020,Retirement Home
Respiratory,2020,Retirement Home
Enteric,2020,LTCH
Enteric,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Chronic Care
Other,2020,Acute Care
Enteric,2020,Acute Care
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,Chronic Care
Enteric,2020,LTCH
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Enteric,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Enteric,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Enteric,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Psychiatric
Respiratory,2020,Acute Care
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,Chronic Care
Enteric,2020,Chronic Care
Enteric,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,Retirement Home
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Enteric,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Enteric,2020,LTCH
Enteric,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Enteric,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Chronic Care
Respiratory,2020,LTCH
Enteric,2020,LTCH
Respiratory,2020,LTCH
Respiratory,2020,Retirement Home
Respiratory,2020,LTCH
Respiratory,2020,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Respiratory,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Enteric,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,LTCH
Enteric,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,LTCH
Respiratory,2019,Acute Care
Respiratory,2019,LTCH
Enteric,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,Acute Care
Respiratory,2019,Chronic Care
Respiratory,2019,Chronic Care
Respiratory,2019,Acute Care
Respiratory,2019,LTCH
Enteric,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,Acute Care
Other,2019,Acute Care
Enteric,2019,Acute Care
Respiratory,2019,LTCH
Other,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,Psychiatric
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Acute Care
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Other,2019,Acute Care
Respiratory,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,Retirement Home
Other,2019,Acute Care
Respiratory,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,Acute Care
Respiratory,2019,LTCH
Enteric,2019,LTCH
Enteric,2019,Acute Care
Enteric,2019,Acute Care
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Psychiatric
Enteric,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Enteric,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,LTCH
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Acute Care
Enteric,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,Chronic Care
Respiratory,2019,Retirement Home
Respiratory,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,Chronic Care
Enteric,2019,Retirement Home
Respiratory,2019,Chronic Care
Respiratory,2019,Acute Care
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Enteric,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,Retirement Home
Enteric,2019,LTCH
Respiratory,2019,Retirement Home
Respiratory,2019,Retirement Home
Respiratory,2019,LTCH
Enteric,2019,Psychiatric
Respiratory,2019,Acute Care
Respiratory,2019,Chronic Care
Enteric,2019,LTCH
Enteric,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,Retirement Home
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Other,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Respiratory,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Enteric,2019,Acute Care
Enteric,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Enteric,2019,Retirement Home
Respiratory,2019,LTCH
Enteric,2019,LTCH
Enteric,2019,LTCH
Enteric,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Acute Care
Enteric,2019,LTCH
Enteric,2019,Acute Care
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Respiratory,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,Acute Care
Respiratory,2019,Acute Care
Respiratory,2019,Acute Care
Respiratory,2019,Chronic Care
Respiratory,2019,Chronic Care
Respiratory,2019,Chronic Care
Respiratory,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Respiratory,2019,LTCH
Enteric,2019,Acute Care
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,Chronic Care
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Enteric,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,Retirement Home
Enteric,2019,Retirement Home
Respiratory,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,Chronic Care
Enteric,2019,LTCH
Enteric,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,Psychiatric
Enteric,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,LTCH
Respiratory,2019,Retirement Home
Respiratory,2019,Chronic Care
Respiratory,2019,Chronic Care
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Enteric,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Retirement Home
Respiratory,2019,Chronic Care
Respiratory,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Chronic Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Acute Care
Respiratory,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,Acute Care
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,LTCH
Enteric,2019,LTCH
Respiratory,2019,Psychiatric
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,Retirement Home
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Respiratory,2019,LTCH
Enteric,2019,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Acute Care
Enteric,2018,LTCH
Enteric,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
Enteric,2018,LTCH
Respiratory,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Enteric,2018,LTCH
Respiratory,2018,Chronic Care
Enteric,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Acute Care
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,Acute Care
Respiratory,2018,Acute Care
Enteric,2018,Acute Care
Enteric,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,Chronic Care
Enteric,2018,Retirement Home
Other,2018,Acute Care
Respiratory,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Enteric,2018,Acute Care
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Enteric,2018,LTCH
Enteric,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Enteric,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,Retirement Home
Other,2018,Acute Care
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Psychiatric
Enteric,2018,Retirement Home
Enteric,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
Respiratory,2018,Acute Care
Respiratory,2018,LTCH
Other,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Psychiatric
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Enteric,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Enteric,2018,LTCH
Enteric,2018,Acute Care
Enteric,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Enteric,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Enteric,2018,Retirement Home
Enteric,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Enteric,2018,LTCH
Enteric,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
Enteric,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Enteric,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,Retirement Home
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
Enteric,2018,LTCH
Respiratory,2018,Chronic Care
Enteric,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,Chronic Care
Enteric,2018,Chronic Care
Respiratory,2018,Retirement Home
Enteric,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Enteric,2018,LTCH
Respiratory,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,Chronic Care
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Enteric,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Enteric,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,Acute Care
Respiratory,2018,Chronic Care
Respiratory,2018,Retirement Home
Enteric,2018,Retirement Home
Respiratory,2018,Psychiatric
Respiratory,2018,Acute Care
Respiratory,2018,LTCH
Enteric,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Enteric,2018,LTCH
Respiratory,2018,Chronic Care
Enteric,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Enteric,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,Acute Care
Respiratory,2018,LTCH
Enteric,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,Psychiatric
Enteric,2018,Acute Care
Respiratory,2018,LTCH
Enteric,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,Homeless Shelter
Respiratory,2018,Retirement Home
Respiratory,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Acute Care
Respiratory,2018,LTCH
Enteric,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Enteric,2018,Retirement Home
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Acute Care
Respiratory,2018,Retirement Home
Enteric,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,Psychiatric
Enteric,2018,Retirement Home
Enteric,2018,Retirement Home
Enteric,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Acute Care
Enteric,2018,Chronic Care
Respiratory,2018,LTCH
Respiratory,2018,Acute Care
Respiratory,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Enteric,2018,Acute Care
Enteric,2018,Acute Care
Respiratory,2018,LTCH
Enteric,2018,Retirement Home
Respiratory,2018,Retirement Home
Enteric,2018,Acute Care
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
Respiratory,2018,Psychiatric
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,Retirement Home
Enteric,2018,Acute Care
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,Chronic Care
Respiratory,2018,Acute Care
Enteric,2018,Retirement Home
Enteric,2018,LTCH
Respiratory,2018,LTCH
Enteric,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,Chronic Care
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,Retirement Home
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Acute Care
Respiratory,2018,Acute Care
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
Enteric,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,LTCH
Respiratory,2018,Chronic Care
Respiratory,2018,Chronic Care
Respiratory,2018,LTCH
